,City,Date,Card Type,Exp Type,Gender,Amount,Country,Month,Year,Month_Year
4523,Greater Mumbai,30,Platinum,Bills,M,169787, India,Aug,2014,Aug 2014
4524,Delhi,20,Silver,Entertainment,F,150141, India,Apr,2015,Apr 2015
4525,Ahmedabad,15,Signature,Entertainment,M,115464, India,Mar,2014,Mar 2014
4526,Greater Mumbai,13,Signature,Bills,F,272039, India,Mar,2015,Mar 2015
4527,Greater Mumbai,7,Platinum,Grocery,F,217841, India,Feb,2015,Feb 2015
4528,Delhi,15,Platinum,Bills,M,174421, India,May,2014,May 2014
4529,Greater Mumbai,31,Silver,Grocery,M,280490, India,Oct,2014,Oct 2014
4530,Greater Mumbai,22,Silver,Bills,F,128746, India,Nov,2013,Nov 2013
4531,Greater Mumbai,19,Platinum,Food,F,80189, India,Dec,2014,Dec 2014
4532,Bengaluru,17,Silver,Grocery,M,237114, India,Dec,2013,Dec 2013
4533,Bengaluru,10,Silver,Bills,M,41993, India,Aug,2014,Aug 2014
4534,Bengaluru,5,Silver,Fuel,M,150636, India,Mar,2014,Mar 2014
4535,Greater Mumbai,21,Silver,Bills,M,245265, India,Sep,2014,Sep 2014
4536,Ahmedabad,17,Platinum,Fuel,M,291025, India,Jul,2014,Jul 2014
4537,Bengaluru,21,Signature,Entertainment,M,170597, India,Feb,2015,Feb 2015
4538,Ahmedabad,27,Silver,Bills,M,77118, India,Jan,2014,Jan 2014
4539,Bengaluru,22,Signature,Fuel,M,291274, India,Apr,2014,Apr 2014
4540,Ahmedabad,24,Silver,Entertainment,F,15392, India,Nov,2013,Nov 2013
4541,Ahmedabad,10,Platinum,Entertainment,M,5468, India,Aug,2014,Aug 2014
4542,Greater Mumbai,30,Gold,Fuel,M,23665, India,Oct,2014,Oct 2014
4543,Greater Mumbai,8,Silver,Bills,M,145141, India,Jul,2014,Jul 2014
4544,Bengaluru,23,Silver,Food,M,218195, India,Apr,2015,Apr 2015
4545,Ahmedabad,10,Silver,Entertainment,F,121736, India,Oct,2014,Oct 2014
4546,Delhi,23,Silver,Fuel,F,180461, India,May,2015,May 2015
4547,Bengaluru,30,Gold,Grocery,M,57447, India,Oct,2013,Oct 2013
4548,Ahmedabad,4,Silver,Entertainment,M,180235, India,Feb,2014,Feb 2014
4549,Greater Mumbai,2,Gold,Entertainment,F,93930, India,Feb,2015,Feb 2015
4550,Greater Mumbai,29,Gold,Grocery,M,163867, India,Dec,2013,Dec 2013
4551,Bengaluru,29,Silver,Bills,F,19575, India,Dec,2013,Dec 2013
4552,Ahmedabad,21,Silver,Bills,F,289970, India,Jul,2014,Jul 2014
4553,Ahmedabad,25,Gold,Food,F,112482, India,Dec,2014,Dec 2014
4554,Ahmedabad,18,Silver,Entertainment,F,298417, India,Aug,2014,Aug 2014
4555,Bengaluru,14,Signature,Bills,M,148870, India,Jan,2014,Jan 2014
4556,Greater Mumbai,4,Gold,Entertainment,M,119344, India,Jan,2015,Jan 2015
4557,Bengaluru,28,Silver,Grocery,F,62019, India,Apr,2014,Apr 2014
4558,Greater Mumbai,11,Platinum,Bills,M,82913, India,Feb,2015,Feb 2015
4559,Bengaluru,10,Signature,Food,F,117710, India,Jan,2015,Jan 2015
4560,Delhi,20,Gold,Entertainment,F,210517, India,Nov,2013,Nov 2013
4561,Ahmedabad,25,Silver,Food,F,113890, India,Jan,2015,Jan 2015
4562,Bengaluru,18,Silver,Entertainment,M,229737, India,Aug,2014,Aug 2014
4563,Ahmedabad,5,Platinum,Entertainment,F,265791, India,Jan,2015,Jan 2015
4564,Delhi,7,Gold,Grocery,F,130714, India,Jan,2015,Jan 2015
4565,Ahmedabad,20,Silver,Food,M,191165, India,Feb,2015,Feb 2015
4566,Bengaluru,18,Silver,Fuel,F,119664, India,May,2015,May 2015
4567,Greater Mumbai,8,Platinum,Fuel,F,231014, India,Oct,2014,Oct 2014
4568,Delhi,7,Gold,Bills,F,76018, India,Mar,2014,Mar 2014
4569,Bengaluru,11,Gold,Entertainment,F,12766, India,Jan,2015,Jan 2015
4570,Greater Mumbai,9,Gold,Grocery,M,214247, India,Feb,2015,Feb 2015
4571,Bengaluru,4,Gold,Fuel,F,7966, India,Mar,2014,Mar 2014
4572,Delhi,20,Gold,Food,F,288805, India,Jan,2015,Jan 2015
4573,Bengaluru,14,Platinum,Food,M,100163, India,Aug,2014,Aug 2014
4574,Bengaluru,17,Signature,Bills,M,108240, India,Jul,2014,Jul 2014
4575,Ahmedabad,19,Signature,Fuel,M,118392, India,Dec,2013,Dec 2013
4576,Bengaluru,3,Platinum,Grocery,F,73263, India,Jan,2015,Jan 2015
4577,Delhi,9,Silver,Bills,M,138607, India,Feb,2015,Feb 2015
4578,Ahmedabad,20,Signature,Food,F,283746, India,Aug,2014,Aug 2014
4579,Bengaluru,6,Platinum,Bills,F,177031, India,Feb,2015,Feb 2015
4580,Ahmedabad,6,Silver,Bills,F,192491, India,Oct,2014,Oct 2014
4581,Ahmedabad,24,Platinum,Grocery,M,68065, India,Dec,2013,Dec 2013
4582,Greater Mumbai,10,Silver,Entertainment,F,164033, India,Apr,2015,Apr 2015
4583,Ahmedabad,26,Platinum,Food,F,281658, India,Nov,2014,Nov 2014
4584,Greater Mumbai,21,Signature,Entertainment,M,295463, India,Jan,2015,Jan 2015
4585,Ahmedabad,29,Silver,Entertainment,F,79202, India,Sep,2014,Sep 2014
4586,Ahmedabad,17,Platinum,Food,F,12951, India,Nov,2013,Nov 2013
4587,Delhi,21,Gold,Bills,M,267374, India,Nov,2013,Nov 2013
4588,Ahmedabad,16,Signature,Grocery,F,170471, India,Oct,2014,Oct 2014
4589,Greater Mumbai,30,Platinum,Fuel,M,127338, India,May,2014,May 2014
4590,Greater Mumbai,29,Signature,Fuel,F,116195, India,Dec,2014,Dec 2014
4591,Delhi,8,Gold,Entertainment,F,137119, India,Feb,2015,Feb 2015
4592,Greater Mumbai,9,Signature,Bills,F,274492, India,Sep,2014,Sep 2014
4593,Ahmedabad,6,Silver,Grocery,F,268855, India,Sep,2014,Sep 2014
4594,Greater Mumbai,17,Silver,Food,F,199403, India,Jun,2014,Jun 2014
4595,Greater Mumbai,15,Gold,Fuel,M,232373, India,Feb,2015,Feb 2015
4596,Delhi,18,Platinum,Entertainment,F,151051, India,Sep,2014,Sep 2014
4597,Greater Mumbai,29,Signature,Entertainment,M,248658, India,Nov,2014,Nov 2014
4598,Bengaluru,7,Platinum,Food,M,209347, India,Mar,2014,Mar 2014
4599,Bengaluru,29,Signature,Grocery,F,175732, India,Apr,2014,Apr 2014
4600,Delhi,12,Signature,Bills,M,103433, India,May,2015,May 2015
4601,Greater Mumbai,24,Platinum,Entertainment,F,285341, India,Sep,2014,Sep 2014
4602,Bengaluru,11,Platinum,Grocery,M,125159, India,Mar,2014,Mar 2014
4603,Greater Mumbai,18,Silver,Entertainment,F,264418, India,Oct,2014,Oct 2014
4604,Delhi,17,Platinum,Fuel,M,91677, India,Nov,2013,Nov 2013
4605,Bengaluru,26,Signature,Entertainment,F,150662, India,Jun,2014,Jun 2014
4606,Greater Mumbai,9,Gold,Fuel,M,45391, India,Feb,2015,Feb 2015
4607,Greater Mumbai,7,Platinum,Food,F,61669, India,Dec,2014,Dec 2014
4608,Bengaluru,21,Gold,Fuel,M,232677, India,Oct,2014,Oct 2014
4609,Delhi,21,Signature,Fuel,M,87608, India,May,2015,May 2015
4610,Bengaluru,8,Signature,Entertainment,M,180139, India,Nov,2014,Nov 2014
4611,Greater Mumbai,11,Platinum,Entertainment,M,74382, India,Mar,2015,Mar 2015
4612,Greater Mumbai,13,Gold,Food,F,229254, India,Sep,2014,Sep 2014
4613,Delhi,3,Platinum,Entertainment,M,232994, India,Jan,2014,Jan 2014
4614,Ahmedabad,27,Silver,Food,M,49600, India,Apr,2014,Apr 2014
4615,Ahmedabad,4,Platinum,Grocery,F,268595, India,Apr,2014,Apr 2014
4616,Ahmedabad,26,Silver,Grocery,F,196094, India,Apr,2015,Apr 2015
4617,Ahmedabad,13,Signature,Fuel,F,127888, India,Nov,2014,Nov 2014
4618,Greater Mumbai,25,Gold,Grocery,F,47247, India,Nov,2014,Nov 2014
4619,Ahmedabad,17,Silver,Bills,F,136478, India,May,2014,May 2014
4620,Ahmedabad,27,Gold,Bills,F,297523, India,May,2014,May 2014
4621,Greater Mumbai,29,Signature,Fuel,F,139910, India,Mar,2014,Mar 2014
4622,Greater Mumbai,2,Gold,Entertainment,F,49327, India,Dec,2013,Dec 2013
4623,Greater Mumbai,12,Platinum,Fuel,F,6176, India,Dec,2014,Dec 2014
4624,Bengaluru,18,Signature,Food,M,287628, India,Feb,2015,Feb 2015
4625,Bengaluru,7,Silver,Grocery,F,177005, India,Sep,2014,Sep 2014
4626,Bengaluru,6,Gold,Entertainment,M,4906, India,Feb,2014,Feb 2014
4627,Bengaluru,26,Platinum,Entertainment,M,246756, India,Dec,2014,Dec 2014
4628,Ahmedabad,19,Silver,Bills,M,138511, India,Oct,2014,Oct 2014
4629,Bengaluru,8,Silver,Bills,M,148552, India,May,2015,May 2015
4630,Ahmedabad,11,Platinum,Grocery,M,158677, India,Apr,2015,Apr 2015
4631,Ahmedabad,8,Signature,Bills,F,260920, India,Feb,2014,Feb 2014
4632,Bengaluru,19,Platinum,Fuel,M,265988, India,Dec,2013,Dec 2013
4633,Ahmedabad,12,Signature,Fuel,F,27927, India,Feb,2014,Feb 2014
4634,Bengaluru,17,Gold,Food,F,188026, India,Jan,2015,Jan 2015
4635,Ahmedabad,24,Platinum,Entertainment,M,296977, India,Mar,2015,Mar 2015
4636,Bengaluru,12,Silver,Entertainment,M,7789, India,Apr,2014,Apr 2014
4637,Ahmedabad,30,Platinum,Entertainment,M,47532, India,Nov,2014,Nov 2014
4638,Bengaluru,10,Silver,Entertainment,M,246790, India,Jul,2014,Jul 2014
4639,Ahmedabad,3,Signature,Bills,F,126049, India,May,2014,May 2014
4640,Greater Mumbai,16,Gold,Entertainment,M,179541, India,Jul,2014,Jul 2014
4641,Bengaluru,9,Signature,Food,F,57591, India,Jan,2014,Jan 2014
4642,Delhi,18,Silver,Fuel,F,243074, India,Feb,2015,Feb 2015
4643,Ahmedabad,4,Silver,Fuel,F,244917, India,Nov,2013,Nov 2013
4644,Delhi,31,Platinum,Food,M,24765, India,Oct,2014,Oct 2014
4645,Ahmedabad,7,Signature,Entertainment,M,295553, India,Feb,2014,Feb 2014
4646,Delhi,2,Silver,Fuel,M,224591, India,May,2014,May 2014
4647,Ahmedabad,2,Gold,Fuel,M,257442, India,Dec,2013,Dec 2013
4648,Bengaluru,14,Signature,Food,M,71597, India,May,2014,May 2014
4649,Greater Mumbai,4,Platinum,Bills,F,204811, India,May,2015,May 2015
4650,Greater Mumbai,13,Platinum,Food,M,119116, India,Dec,2013,Dec 2013
4651,Bengaluru,29,Signature,Grocery,F,270240, India,Mar,2015,Mar 2015
4652,Bengaluru,31,Signature,Grocery,F,172515, India,Aug,2014,Aug 2014
4653,Greater Mumbai,14,Platinum,Fuel,F,132273, India,Feb,2014,Feb 2014
4654,Bengaluru,11,Gold,Bills,M,18829, India,Jul,2014,Jul 2014
4655,Greater Mumbai,9,Signature,Grocery,M,37495, India,Oct,2013,Oct 2013
4656,Greater Mumbai,11,Silver,Fuel,M,209291, India,Apr,2015,Apr 2015
4657,Greater Mumbai,16,Gold,Entertainment,M,22289, India,May,2015,May 2015
4658,Ahmedabad,27,Silver,Food,F,78379, India,Jun,2014,Jun 2014
4659,Ahmedabad,31,Signature,Food,M,198893, India,Dec,2013,Dec 2013
4660,Ahmedabad,6,Gold,Entertainment,M,88507, India,Apr,2014,Apr 2014
4661,Greater Mumbai,27,Silver,Food,M,85667, India,Apr,2014,Apr 2014
4662,Ahmedabad,10,Silver,Grocery,M,13233, India,Jan,2014,Jan 2014
4663,Delhi,5,Gold,Bills,F,58109, India,Apr,2015,Apr 2015
4664,Greater Mumbai,6,Signature,Bills,F,284336, India,Apr,2015,Apr 2015
4665,Bengaluru,8,Platinum,Food,M,177499, India,Jan,2015,Jan 2015
4666,Ahmedabad,9,Gold,Food,M,132135, India,Jun,2014,Jun 2014
4667,Delhi,14,Silver,Grocery,M,207310, India,Jan,2015,Jan 2015
4668,Ahmedabad,23,Gold,Entertainment,M,257220, India,Aug,2014,Aug 2014
4669,Delhi,6,Signature,Entertainment,M,247061, India,May,2014,May 2014
4670,Delhi,13,Gold,Grocery,F,269513, India,Dec,2013,Dec 2013
4671,Greater Mumbai,6,Gold,Fuel,M,252208, India,Sep,2014,Sep 2014
4672,Bengaluru,5,Platinum,Fuel,M,198508, India,Feb,2015,Feb 2015
4673,Ahmedabad,8,Gold,Grocery,F,52611, India,Aug,2014,Aug 2014
4674,Ahmedabad,2,Platinum,Grocery,M,129515, India,Apr,2014,Apr 2014
4675,Ahmedabad,13,Platinum,Bills,M,298523, India,Oct,2013,Oct 2013
4676,Bengaluru,30,Platinum,Entertainment,M,9906, India,Nov,2014,Nov 2014
4677,Bengaluru,1,Platinum,Bills,M,173744, India,Feb,2014,Feb 2014
4678,Ahmedabad,3,Platinum,Entertainment,F,200981, India,Jul,2014,Jul 2014
4679,Greater Mumbai,1,Platinum,Grocery,F,221928, India,Feb,2015,Feb 2015
4680,Greater Mumbai,4,Signature,Fuel,M,8635, India,Mar,2014,Mar 2014
4681,Bengaluru,24,Platinum,Entertainment,F,222660, India,Nov,2013,Nov 2013
4682,Ahmedabad,9,Gold,Grocery,F,25069, India,Jun,2014,Jun 2014
4683,Greater Mumbai,17,Signature,Entertainment,F,183026, India,Oct,2014,Oct 2014
4684,Ahmedabad,26,Silver,Bills,F,37707, India,Apr,2014,Apr 2014
4685,Bengaluru,2,Signature,Bills,M,115533, India,Jun,2014,Jun 2014
4686,Bengaluru,26,Signature,Entertainment,F,128398, India,Nov,2013,Nov 2013
4687,Ahmedabad,24,Silver,Fuel,F,77385, India,May,2014,May 2014
4688,Bengaluru,24,Gold,Grocery,F,193919, India,May,2015,May 2015
4689,Greater Mumbai,7,Platinum,Food,M,198721, India,Jun,2014,Jun 2014
4690,Greater Mumbai,26,Signature,Grocery,F,133894, India,Feb,2015,Feb 2015
4691,Bengaluru,20,Silver,Entertainment,F,118670, India,Feb,2014,Feb 2014
4692,Bengaluru,26,Silver,Food,M,215961, India,Jan,2015,Jan 2015
4693,Delhi,18,Platinum,Grocery,M,72088, India,Jun,2014,Jun 2014
4694,Greater Mumbai,27,Platinum,Bills,F,185707, India,Mar,2014,Mar 2014
4695,Delhi,10,Gold,Food,M,50926, India,Feb,2014,Feb 2014
4696,Bengaluru,9,Silver,Entertainment,F,299379, India,Jun,2014,Jun 2014
4697,Delhi,1,Signature,Grocery,M,48704, India,Sep,2014,Sep 2014
4698,Delhi,22,Platinum,Bills,F,194055, India,Jun,2014,Jun 2014
4699,Delhi,15,Signature,Fuel,F,33096, India,Jun,2014,Jun 2014
4700,Greater Mumbai,2,Platinum,Fuel,M,206948, India,Aug,2014,Aug 2014
4701,Ahmedabad,20,Silver,Entertainment,F,130438, India,Mar,2014,Mar 2014
4702,Bengaluru,10,Signature,Bills,M,236755, India,Dec,2014,Dec 2014
4703,Greater Mumbai,20,Signature,Food,F,129210, India,Nov,2014,Nov 2014
4704,Bengaluru,31,Platinum,Entertainment,F,206926, India,Mar,2014,Mar 2014
4705,Delhi,21,Gold,Grocery,F,101124, India,Jul,2014,Jul 2014
4706,Greater Mumbai,14,Signature,Fuel,M,85268, India,Sep,2014,Sep 2014
4707,Bengaluru,8,Signature,Entertainment,M,19061, India,Jun,2014,Jun 2014
4708,Bengaluru,8,Signature,Grocery,F,91436, India,Sep,2014,Sep 2014
4709,Delhi,20,Gold,Fuel,F,17855, India,Feb,2014,Feb 2014
4710,Ahmedabad,8,Platinum,Entertainment,F,217337, India,Apr,2014,Apr 2014
4711,Ahmedabad,24,Gold,Entertainment,F,297649, India,Dec,2013,Dec 2013
4712,Ahmedabad,27,Signature,Bills,M,66629, India,Aug,2014,Aug 2014
4713,Bengaluru,14,Platinum,Grocery,M,241330, India,Apr,2015,Apr 2015
4714,Delhi,2,Signature,Food,F,271424, India,Apr,2015,Apr 2015
4715,Bengaluru,12,Silver,Grocery,F,219156, India,Apr,2014,Apr 2014
4716,Ahmedabad,18,Signature,Grocery,F,201441, India,Mar,2015,Mar 2015
4717,Bengaluru,28,Signature,Entertainment,M,133349, India,Nov,2013,Nov 2013
4718,Bengaluru,12,Silver,Food,M,299217, India,Apr,2015,Apr 2015
4719,Bengaluru,28,Signature,Grocery,M,8051, India,Oct,2013,Oct 2013
4720,Delhi,30,Gold,Food,F,161309, India,Sep,2014,Sep 2014
4721,Bengaluru,11,Silver,Food,F,157755, India,Apr,2014,Apr 2014
4722,Bengaluru,29,Silver,Entertainment,M,279465, India,Mar,2014,Mar 2014
4723,Greater Mumbai,30,Silver,Bills,F,216616, India,Jan,2014,Jan 2014
4724,Delhi,6,Signature,Entertainment,F,237712, India,Dec,2013,Dec 2013
4725,Greater Mumbai,31,Platinum,Entertainment,F,192164, India,Dec,2014,Dec 2014
4726,Delhi,9,Gold,Grocery,F,183157, India,Dec,2013,Dec 2013
4727,Ahmedabad,31,Silver,Fuel,M,87529, India,Mar,2015,Mar 2015
4728,Ahmedabad,6,Gold,Fuel,F,131745, India,Mar,2015,Mar 2015
4729,Greater Mumbai,2,Signature,Food,F,197143, India,Jul,2014,Jul 2014
4730,Delhi,12,Platinum,Fuel,M,262129, India,May,2014,May 2014
4731,Ahmedabad,20,Silver,Food,M,95689, India,Mar,2014,Mar 2014
4732,Ahmedabad,30,Platinum,Food,M,68355, India,May,2014,May 2014
4733,Greater Mumbai,11,Signature,Grocery,M,166188, India,Jan,2014,Jan 2014
4734,Bengaluru,25,Platinum,Grocery,F,36606, India,Dec,2014,Dec 2014
4735,Bengaluru,8,Platinum,Grocery,M,91268, India,Jan,2014,Jan 2014
4736,Delhi,30,Silver,Entertainment,F,204482, India,Aug,2014,Aug 2014
4737,Greater Mumbai,19,Silver,Bills,M,31860, India,Jul,2014,Jul 2014
4738,Delhi,4,Platinum,Fuel,F,67016, India,May,2015,May 2015
4739,Greater Mumbai,19,Platinum,Entertainment,F,92448, India,Nov,2014,Nov 2014
4740,Delhi,1,Signature,Fuel,M,78148, India,Jan,2014,Jan 2014
4741,Delhi,2,Platinum,Fuel,M,12641, India,Jul,2014,Jul 2014
4742,Delhi,26,Silver,Bills,F,160692, India,Mar,2015,Mar 2015
4743,Greater Mumbai,14,Signature,Bills,M,252756, India,May,2015,May 2015
4744,Ahmedabad,10,Silver,Grocery,F,95394, India,Mar,2014,Mar 2014
4745,Ahmedabad,16,Silver,Entertainment,F,227152, India,Apr,2014,Apr 2014
4746,Ahmedabad,8,Platinum,Fuel,M,136820, India,Jul,2014,Jul 2014
4747,Bengaluru,7,Silver,Food,M,178041, India,May,2015,May 2015
4748,Bengaluru,20,Signature,Entertainment,F,19598, India,Dec,2014,Dec 2014
4749,Greater Mumbai,24,Gold,Bills,M,228215, India,Nov,2014,Nov 2014
4750,Greater Mumbai,14,Platinum,Entertainment,M,112891, India,Apr,2014,Apr 2014
4751,Ahmedabad,9,Silver,Fuel,M,27626, India,Oct,2013,Oct 2013
4752,Greater Mumbai,11,Signature,Fuel,M,229549, India,May,2015,May 2015
4753,Delhi,16,Signature,Grocery,F,280848, India,Apr,2014,Apr 2014
4754,Greater Mumbai,10,Silver,Fuel,F,268407, India,Mar,2014,Mar 2014
4755,Ahmedabad,25,Platinum,Entertainment,M,276418, India,Aug,2014,Aug 2014
4756,Bengaluru,10,Silver,Bills,M,221788, India,Dec,2014,Dec 2014
4757,Ahmedabad,16,Silver,Entertainment,F,62931, India,Nov,2014,Nov 2014
4758,Delhi,28,Signature,Entertainment,M,239678, India,Dec,2013,Dec 2013
4759,Delhi,6,Gold,Grocery,F,9747, India,Jan,2015,Jan 2015
4760,Delhi,3,Silver,Entertainment,M,27345, India,Sep,2014,Sep 2014
4761,Greater Mumbai,1,Gold,Fuel,M,53756, India,May,2014,May 2014
4762,Delhi,4,Signature,Entertainment,M,24937, India,Mar,2014,Mar 2014
4763,Delhi,27,Silver,Bills,M,28521, India,Feb,2014,Feb 2014
4764,Ahmedabad,26,Platinum,Bills,F,85339, India,Feb,2015,Feb 2015
4765,Bengaluru,11,Gold,Grocery,M,23448, India,Oct,2013,Oct 2013
4766,Delhi,2,Signature,Grocery,M,75033, India,Oct,2014,Oct 2014
4767,Greater Mumbai,19,Platinum,Bills,F,285254, India,Apr,2015,Apr 2015
4768,Greater Mumbai,5,Gold,Grocery,M,58887, India,Feb,2015,Feb 2015
4769,Greater Mumbai,7,Gold,Entertainment,M,120546, India,Apr,2014,Apr 2014
4770,Ahmedabad,28,Gold,Food,M,39632, India,Apr,2014,Apr 2014
4771,Delhi,18,Gold,Entertainment,F,241234, India,Aug,2014,Aug 2014
4772,Delhi,16,Gold,Food,F,276057, India,Jul,2014,Jul 2014
4773,Delhi,23,Platinum,Bills,M,68806, India,May,2014,May 2014
4774,Delhi,19,Signature,Grocery,F,188813, India,Jan,2014,Jan 2014
4775,Greater Mumbai,16,Platinum,Fuel,M,68341, India,Jul,2014,Jul 2014
4776,Bengaluru,15,Platinum,Grocery,M,265874, India,Oct,2013,Oct 2013
4777,Ahmedabad,29,Silver,Bills,M,191477, India,Apr,2014,Apr 2014
4778,Ahmedabad,14,Platinum,Entertainment,F,268598, India,Feb,2014,Feb 2014
4779,Greater Mumbai,1,Silver,Entertainment,F,225017, India,Apr,2014,Apr 2014
4780,Ahmedabad,21,Platinum,Fuel,F,246212, India,Aug,2014,Aug 2014
4781,Bengaluru,11,Platinum,Bills,M,176941, India,Jan,2015,Jan 2015
4782,Bengaluru,6,Silver,Entertainment,M,148660, India,Jul,2014,Jul 2014
4783,Delhi,30,Platinum,Fuel,M,97664, India,May,2014,May 2014
4784,Greater Mumbai,5,Gold,Entertainment,M,145684, India,Mar,2014,Mar 2014
4785,Bengaluru,21,Silver,Bills,M,55894, India,Jun,2014,Jun 2014
4786,Greater Mumbai,13,Gold,Grocery,M,239149, India,Nov,2013,Nov 2013
4787,Greater Mumbai,5,Signature,Grocery,M,199950, India,Mar,2015,Mar 2015
4788,Greater Mumbai,16,Silver,Entertainment,F,170835, India,Aug,2014,Aug 2014
4789,Bengaluru,18,Gold,Food,M,8328, India,Jan,2014,Jan 2014
4790,Bengaluru,10,Gold,Bills,F,181271, India,Feb,2014,Feb 2014
4791,Bengaluru,7,Signature,Entertainment,F,39247, India,Apr,2014,Apr 2014
4792,Bengaluru,21,Platinum,Entertainment,M,199288, India,Dec,2013,Dec 2013
4793,Delhi,11,Platinum,Food,F,56606, India,Mar,2014,Mar 2014
4794,Ahmedabad,11,Signature,Entertainment,M,288843, India,May,2014,May 2014
4795,Delhi,4,Gold,Fuel,F,178701, India,May,2014,May 2014
4796,Bengaluru,3,Platinum,Food,M,223404, India,May,2015,May 2015
4797,Delhi,11,Signature,Food,M,292980, India,May,2015,May 2015
4798,Bengaluru,24,Gold,Food,F,224782, India,Apr,2015,Apr 2015
4799,Bengaluru,2,Gold,Entertainment,M,27267, India,Jul,2014,Jul 2014
4800,Ahmedabad,15,Silver,Bills,F,279110, India,Dec,2014,Dec 2014
4801,Delhi,8,Silver,Food,M,148733, India,Aug,2014,Aug 2014
4802,Delhi,25,Silver,Food,F,130664, India,Sep,2014,Sep 2014
4803,Greater Mumbai,31,Signature,Entertainment,F,43616, India,Oct,2014,Oct 2014
4804,Delhi,4,Silver,Food,M,254028, India,Jan,2015,Jan 2015
4805,Bengaluru,24,Gold,Grocery,F,2628, India,Apr,2015,Apr 2015
4806,Bengaluru,12,Platinum,Entertainment,M,193522, India,Oct,2013,Oct 2013
4807,Bengaluru,7,Signature,Fuel,M,292066, India,Aug,2014,Aug 2014
4808,Ahmedabad,29,Silver,Entertainment,M,270301, India,Jul,2014,Jul 2014
4809,Bengaluru,5,Signature,Entertainment,M,23826, India,Feb,2015,Feb 2015
4810,Bengaluru,7,Gold,Fuel,F,167615, India,May,2015,May 2015
4811,Delhi,2,Silver,Entertainment,M,193906, India,Mar,2014,Mar 2014
4812,Delhi,18,Platinum,Food,F,244981, India,Aug,2014,Aug 2014
4813,Ahmedabad,11,Silver,Food,F,44908, India,Mar,2014,Mar 2014
4814,Greater Mumbai,19,Silver,Food,F,227797, India,Oct,2014,Oct 2014
4815,Bengaluru,18,Platinum,Bills,F,288011, India,Aug,2014,Aug 2014
4816,Greater Mumbai,12,Silver,Entertainment,F,258791, India,Mar,2015,Mar 2015
4817,Delhi,28,Silver,Bills,M,263323, India,Dec,2013,Dec 2013
4818,Delhi,17,Signature,Grocery,M,203094, India,Mar,2014,Mar 2014
4819,Greater Mumbai,5,Gold,Food,M,45106, India,Mar,2015,Mar 2015
4820,Bengaluru,26,Silver,Grocery,F,18351, India,Jul,2014,Jul 2014
4821,Greater Mumbai,12,Signature,Entertainment,F,37103, India,Oct,2013,Oct 2013
4822,Bengaluru,13,Silver,Food,F,141036, India,Mar,2014,Mar 2014
4823,Greater Mumbai,21,Gold,Bills,F,40116, India,Dec,2013,Dec 2013
4824,Greater Mumbai,23,Signature,Food,M,212380, India,Dec,2013,Dec 2013
4825,Ahmedabad,21,Silver,Bills,M,174230, India,Mar,2015,Mar 2015
4826,Greater Mumbai,29,Platinum,Fuel,F,109583, India,Mar,2015,Mar 2015
4827,Bengaluru,6,Gold,Fuel,M,158143, India,Jan,2014,Jan 2014
4828,Delhi,27,Platinum,Food,M,207467, India,Dec,2013,Dec 2013
4829,Delhi,18,Silver,Bills,F,249325, India,Nov,2013,Nov 2013
4830,Greater Mumbai,27,Gold,Fuel,F,1310, India,Nov,2013,Nov 2013
4831,Greater Mumbai,5,Signature,Bills,F,222116, India,Nov,2014,Nov 2014
4832,Bengaluru,23,Platinum,Bills,F,207727, India,Sep,2014,Sep 2014
4833,Greater Mumbai,22,Signature,Bills,M,136662, India,Sep,2014,Sep 2014
4834,Greater Mumbai,12,Platinum,Entertainment,F,86749, India,Dec,2014,Dec 2014
4835,Delhi,20,Gold,Food,M,51412, India,Jan,2015,Jan 2015
4836,Ahmedabad,28,Gold,Grocery,M,242667, India,Mar,2015,Mar 2015
4837,Ahmedabad,16,Silver,Entertainment,F,101110, India,Nov,2013,Nov 2013
4838,Delhi,4,Platinum,Fuel,F,78618, India,Feb,2014,Feb 2014
4839,Greater Mumbai,21,Platinum,Food,M,280521, India,Feb,2014,Feb 2014
4840,Greater Mumbai,22,Gold,Entertainment,F,93147, India,Sep,2014,Sep 2014
4841,Ahmedabad,17,Gold,Food,M,282094, India,Feb,2014,Feb 2014
4842,Bengaluru,13,Signature,Fuel,F,255815, India,Sep,2014,Sep 2014
4843,Greater Mumbai,8,Silver,Entertainment,F,39195, India,Jan,2015,Jan 2015
4844,Delhi,12,Gold,Fuel,F,117316, India,Sep,2014,Sep 2014
4845,Delhi,16,Gold,Fuel,F,88930, India,Jan,2015,Jan 2015
4846,Bengaluru,3,Platinum,Fuel,M,28865, India,Nov,2014,Nov 2014
4847,Ahmedabad,19,Platinum,Grocery,M,272227, India,Aug,2014,Aug 2014
4848,Ahmedabad,25,Platinum,Food,M,132373, India,May,2014,May 2014
4849,Greater Mumbai,20,Signature,Fuel,M,139309, India,Jun,2014,Jun 2014
4850,Bengaluru,3,Gold,Food,F,44328, India,Mar,2014,Mar 2014
4851,Greater Mumbai,17,Gold,Entertainment,F,71398, India,Feb,2014,Feb 2014
4852,Ahmedabad,22,Platinum,Grocery,F,198910, India,Dec,2013,Dec 2013
4853,Ahmedabad,1,Platinum,Entertainment,F,89550, India,Nov,2013,Nov 2013
4854,Greater Mumbai,5,Signature,Fuel,M,250356, India,Sep,2014,Sep 2014
